drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
CMK,-0.9712258,0.48640105,0.1426218,0.42638993,-0.05693324,-0.3987991,0.31794783,-1.1555765,-0.0069462294,-0.13842282,-0.48591504,-2.6423132,1.6692222,0.16221586,0.33028266,0.5935883,-0.27956727,1.8305773,-0.4766742,-0.6150929,0.620575,1.26293,-0.7495303,0.37817863,-0.25379518,-0.38028583,0.4593139,-0.12969737,-0.9530331,0.83801484,-0.31089184,-1.5787864
CP-724714,-0.89310294,0.44965786,0.12946346,0.38715887,-0.07649735,-0.39787045,0.29923347,-1.0887504,-0.03298035,-0.14133976,-0.46786585,-2.537744,1.6035773,0.13416594,0.31927007,0.5559806,-0.28256828,1.7439672,-0.4579369,-0.5975664,0.56490636,1.2107334,-0.71683,0.3301231,-0.22919554,-0.34587976,0.406666,-0.120133005,-0.9125181,0.80725,-0.32026085,-1.5095465
CP466722,-0.86320347,0.48240456,0.183791,0.3804668,-0.06886303,-0.40572038,0.35868186,-1.1452366,-0.054476526,-0.18947595,-0.45359242,-2.6226697,1.6288555,0.15366659,0.3512755,0.60977393,-0.27867767,1.798851,-0.527826,-0.61434513,0.59874123,1.2418479,-0.7677025,0.32626083,-0.21929266,-0.33166152,0.43050984,-0.10230459,-0.9644865,0.888202,-0.3887909,-1.5949607
CP724714,-0.89310294,0.4496579,0.12946348,0.38715893,-0.07649735,-0.39787042,0.2992334,-1.0887502,-0.032980356,-0.14133978,-0.46786585,-2.537744,1.6035773,0.13416593,0.3192701,0.5559807,-0.28256825,1.7439673,-0.4579369,-0.5975664,0.5649063,1.2107334,-0.71682984,0.3301231,-0.22919554,-0.34587976,0.40666604,-0.12013302,-0.912518,0.80725,-0.32026085,-1.5095465
Crizotinib,-1.0247341,0.5283477,0.15329953,0.40692243,-0.03301282,-0.40113983,0.33944577,-1.1963981,-0.00904278,-0.17431135,-0.50243783,-2.7150621,1.7143072,0.17357072,0.37475216,0.61026466,-0.2906831,1.8935885,-0.5474617,-0.63591605,0.68154293,1.3085335,-0.8080902,0.3758057,-0.25722656,-0.396172,0.50346243,-0.09938263,-0.99300987,0.9178712,-0.3210212,-1.6554693
CUDC-101,-0.93397504,0.46145555,0.1014371,0.396236,-0.06415353,-0.38339952,0.27602217,-1.0883889,-0.009523828,-0.12593408,-0.47428426,-2.5247014,1.6123124,0.13739935,0.3067798,0.5452849,-0.28634852,1.7469262,-0.4402046,-0.59515476,0.58052325,1.198867,-0.70317936,0.3515432,-0.23833646,-0.36260462,0.41718084,-0.13057575,-0.9086288,0.7739392,-0.28593928,-1.5029955
CX-5461,-0.9408491,0.4847608,0.16146451,0.3729607,-0.054326747,-0.39766914,0.30353135,-1.1237041,-0.029580254,-0.19823202,-0.4794979,-2.6224775,1.6499479,0.13813958,0.36593306,0.5735685,-0.2944402,1.81517,-0.5231581,-0.6172564,0.61858225,1.2486423,-0.7741035,0.32200986,-0.23249337,-0.3444828,0.45296437,-0.086071394,-0.96965337,0.87968177,-0.33878258,-1.5881627
Cyclopamine,-0.9852833,0.43814945,0.081844434,0.27027902,-0.035886917,-0.34434965,0.13134405,-0.9466045,-0.08519193,-0.25159657,-0.49265945,-2.4784427,1.6441685,-0.0055549503,0.35255507,0.39193928,-0.3172651,1.7959211,-0.44830367,-0.5562114,0.5592435,1.1949497,-0.78016055,0.17634408,-0.2137885,-0.22801824,0.40965375,-0.027780708,-0.8827607,0.87589467,-0.23233414,-1.5142236
Cyclophosphamide,-1.4175656,0.6432845,0.08855747,0.5785551,0.039333943,-0.42684764,0.35887572,-1.4451554,0.10044234,-0.048195485,-0.5835066,-3.0915186,1.9813364,0.24051075,0.3275749,0.6873985,-0.29786333,2.2159982,-0.52945167,-0.7014479,0.8872625,1.5211655,-0.87371415,0.6103954,-0.42046538,-0.6021413,0.7040872,-0.20108323,-1.0566896,0.95338863,-0.22297366,-1.8578422
Cymarine,-1.0126318,0.47751337,0.06743664,0.29253712,-0.03391278,-0.36109054,0.2182441,-1.0240754,-0.07662601,-0.20215382,-0.5178523,-2.5825655,1.7063574,0.03610873,0.36168036,0.43066567,-0.33474413,1.8539988,-0.46820375,-0.5813265,0.61037844,1.2366685,-0.7765593,0.24781659,-0.22074841,-0.2884702,0.42077544,-0.06129637,-0.8939874,0.8887358,-0.2738611,-1.5792681
Cytarabine,-0.97669065,0.52432907,0.10727501,0.35647678,-0.04956512,-0.39776745,0.3651434,-1.1677023,-0.06440345,-0.14635241,-0.49970734,-2.686562,1.7308551,0.103994936,0.35087827,0.55453706,-0.30955666,1.897981,-0.50547767,-0.61554277,0.6540415,1.3007016,-0.7938837,0.34922284,-0.21916927,-0.34326035,0.43765458,-0.096872434,-0.9243886,0.9271134,-0.33813888,-1.6592411
CZC24832,-1.0164437,0.5392367,0.13300155,0.4203956,-0.040788926,-0.40479726,0.36461937,-1.2131735,0.0016965896,-0.14758657,-0.5157599,-2.7347383,1.737441,0.1935733,0.3657033,0.6244336,-0.30403924,1.8966968,-0.5347525,-0.6509617,0.68449455,1.2967939,-0.785069,0.40814826,-0.2437917,-0.41817,0.4842805,-0.121415384,-1.004552,0.8797988,-0.33132115,-1.6711175
Dabrafenib,-1.0237447,0.55375385,0.14945626,0.42356265,-0.038170673,-0.41410467,0.39892945,-1.2463989,0.0077813063,-0.15139398,-0.51837444,-2.771339,1.7504165,0.2088553,0.3830812,0.64928615,-0.30315652,1.9207478,-0.56036854,-0.6652274,0.7085458,1.3178118,-0.8022021,0.4252784,-0.24233189,-0.43391907,0.5015788,-0.11279211,-1.0254729,0.9077762,-0.35103503,-1.7021822
Dacinostat,-0.92780286,0.43788978,0.101600505,0.40204486,-0.07930454,-0.39318305,0.2675694,-1.0688981,-0.013749421,-0.1146443,-0.47422948,-2.5120828,1.6052452,0.122246265,0.30279282,0.53439176,-0.2759541,1.7391688,-0.41322398,-0.59147745,0.55244976,1.2046887,-0.69592863,0.33597282,-0.24001458,-0.35464814,0.40449986,-0.12768172,-0.8894526,0.7706896,-0.27074295,-1.4721997
Dactinomycin,-0.9832577,0.48393363,0.08914337,0.32248497,-0.03308659,-0.3651123,0.2470555,-1.0539047,-0.030823369,-0.18262073,-0.49950066,-2.5334604,1.6502506,0.0791616,0.33827448,0.47831988,-0.31865692,1.7935802,-0.47763953,-0.5855022,0.61610186,1.203296,-0.7424079,0.30684912,-0.22697128,-0.3256838,0.4262039,-0.07977384,-0.9078432,0.82983124,-0.28119758,-1.5468011
Dactolisib,-0.8300898,0.45050648,0.17723663,0.362662,-0.08115563,-0.40370464,0.32506365,-1.0782186,-0.051608536,-0.19921094,-0.4521774,-2.5446951,1.5898594,0.13079649,0.35197055,0.5757415,-0.27314204,1.7446067,-0.49564585,-0.59860426,0.55856156,1.1886972,-0.7358122,0.28598773,-0.20188493,-0.30340016,0.39484596,-0.08549157,-0.94314885,0.848023,-0.36664242,-1.5304985
Danusertib,-0.922018,0.45465294,0.13033016,0.3562481,-0.06490234,-0.39339742,0.2762958,-1.0654961,-0.037553705,-0.17519376,-0.478184,-2.5462048,1.6251656,0.10006782,0.33965135,0.5242032,-0.29007754,1.77455,-0.4708615,-0.5986424,0.57649904,1.2132788,-0.7424863,0.29714066,-0.23070836,-0.3251832,0.41993096,-0.08394999,-0.91601574,0.8397239,-0.30939668,-1.5248171
Daporinad,-0.96111053,0.4224715,0.10158407,0.38031796,-0.05778289,-0.38371465,0.19630314,-1.0168161,0.00080257026,-0.14252445,-0.47063133,-2.444171,1.5690808,0.10497313,0.30499953,0.49378636,-0.2774025,1.6986295,-0.41481423,-0.5709258,0.556424,1.1793141,-0.70053655,0.30908796,-0.25797918,-0.3437709,0.43124303,-0.10883345,-0.8779559,0.754328,-0.23931208,-1.4308347
Daraprim,-0.9657467,0.49169713,0.1747526,0.43278122,-0.04532044,-0.40547553,0.33494985,-1.1722461,0.002186412,-0.15624811,-0.46041128,-2.6354218,1.6450055,0.18344557,0.33166203,0.6229593,-0.25189662,1.8250138,-0.50563145,-0.617658,0.63385737,1.2665427,-0.77485704,0.3807034,-0.2665329,-0.38311538,0.4897475,-0.11720001,-0.9702532,0.86033684,-0.31615093,-1.5845401
Dasatinib,-1.0291259,0.5146101,0.13769071,0.40898898,-0.035711046,-0.3974197,0.31876758,-1.1804115,0.00047631472,-0.16094929,-0.50010574,-2.6827075,1.6971836,0.17071456,0.36136085,0.595214,-0.29467565,1.8703663,-0.52611655,-0.6351313,0.6694727,1.293818,-0.78727496,0.38200182,-0.25940397,-0.40267667,0.49730203,-0.10749064,-0.9823384,0.88404834,-0.30564258,-1.6272184
DBeQ,-0.8396645,0.40776646,0.18587987,0.39276445,-0.08943047,-0.4245425,0.29200003,-1.0563252,-0.03537994,-0.16649804,-0.43230328,-2.496067,1.5545007,0.12310182,0.3120158,0.564949,-0.23970832,1.7079648,-0.44586694,-0.5852999,0.52329385,1.1954204,-0.72627366,0.29312268,-0.24233529,-0.31396633,0.41557428,-0.097527355,-0.9075043,0.8123332,-0.33661124,-1.4596435
Deltarasin,-0.8551922,0.42077786,0.18672186,0.37193847,-0.081265576,-0.41431314,0.2687002,-1.0485809,-0.04903245,-0.20402221,-0.43888557,-2.52066,1.5744783,0.10378939,0.33396938,0.5522713,-0.2548296,1.7345332,-0.4675823,-0.5832642,0.53546095,1.2005684,-0.74587613,0.2625897,-0.23419951,-0.28913537,0.41639283,-0.08187586,-0.9227954,0.8432138,-0.33628768,-1.4890087
Dinaciclib,-0.9496219,0.4438776,0.1321251,0.37486127,-0.059974354,-0.38719553,0.21121755,-1.0540417,-0.022357658,-0.1832163,-0.464038,-2.5229564,1.6020113,0.104175255,0.32524064,0.52804834,-0.2826584,1.7503977,-0.46226293,-0.58235854,0.5704685,1.2187037,-0.7462093,0.29402786,-0.2527548,-0.32184568,0.44088256,-0.099981874,-0.9179507,0.81757146,-0.27776182,-1.5012107
DMOG,-1.1006241,0.53335184,-0.010212241,0.43772635,-0.023209654,-0.34542552,0.3629483,-1.1738898,0.06047186,0.014776017,-0.57088184,-2.5808082,1.7069765,0.19443685,0.2995182,0.5298061,-0.32721627,1.8206153,-0.40466285,-0.628634,0.68394893,1.2273806,-0.65497315,0.51284987,-0.24709511,-0.50666267,0.43899545,-0.18035479,-0.88296944,0.7157336,-0.20257229,-1.546732
Docetaxel,-0.96579236,0.47827172,0.07268088,0.33575636,-0.05443892,-0.37359658,0.2968613,-1.0702401,-0.047495883,-0.14392751,-0.5219096,-2.5805788,1.6921144,0.08764818,0.34138095,0.47896004,-0.32388896,1.8241109,-0.4466617,-0.60144514,0.59839946,1.2247043,-0.729999,0.31966808,-0.20708232,-0.3328324,0.39169896,-0.096451476,-0.9033801,0.8261178,-0.2908205,-1.5578223
Doramapimod,-0.92725617,0.43975633,0.12713078,0.376086,-0.07012447,-0.3899956,0.2291079,-1.0463797,-0.0231643,-0.17251147,-0.46928582,-2.5099137,1.6006652,0.10682771,0.3249636,0.52121204,-0.2871575,1.7361306,-0.44833726,-0.5860569,0.55626875,1.1981851,-0.7216299,0.29546958,-0.23887067,-0.3241631,0.41997316,-0.10369211,-0.9116117,0.79809004,-0.28475317,-1.4836285
Doxorubicin,-0.94557285,0.50615704,0.105476744,0.33199817,-0.0548309,-0.3797872,0.33949783,-1.1175126,-0.061777174,-0.16743085,-0.51018107,-2.6468723,1.709394,0.100610346,0.3623076,0.5211097,-0.3267897,1.8595697,-0.49869803,-0.61273456,0.62458056,1.2515212,-0.75914234,0.32448292,-0.2020752,-0.33046144,0.40665302,-0.08982912,-0.9307356,0.88714963,-0.34193385,-1.6191821
E7449,-0.8490924,0.4642532,0.18333064,0.33439443,-0.07227427,-0.40790176,0.33883083,-1.0887944,-0.06913201,-0.2182877,-0.46216014,-2.6002328,1.6345674,0.10813869,0.3667483,0.55676204,-0.2849553,1.8000008,-0.519448,-0.6122699,0.57592684,1.2184237,-0.7685835,0.2741936,-0.21048559,-0.30062225,0.41211382,-0.061916236,-0.9533655,0.8969498,-0.3926737,-1.5736557
EAI045,-0.9373128,0.5109294,0.16016108,0.38702452,-0.048295543,-0.4121064,0.41122514,-1.1879165,-0.031658284,-0.16065559,-0.48556095,-2.6995971,1.6954962,0.177014,0.36601213,0.6062265,-0.28472713,1.8733947,-0.5335767,-0.64289063,0.6546255,1.273662,-0.77881694,0.37539974,-0.23254061,-0.3848488,0.45966136,-0.09936519,-0.9837503,0.90074867,-0.38088042,-1.6418121
eCF309,-0.92449754,0.48098117,0.13822694,0.3889919,-0.06756217,-0.39670992,0.29498944,-1.1212713,-0.03656094,-0.16720398,-0.47466132,-2.618439,1.6535215,0.1410152,0.33780977,0.5732251,-0.2980144,1.7992064,-0.49277994,-0.6118851,0.5951743,1.2443365,-0.74870205,0.33312887,-0.23047315,-0.34571308,0.4256887,-0.1206172,-0.9521483,0.8409443,-0.3355067,-1.5762255
"eEF2K_Inhibitor,_A-484954",-0.93796074,0.4842299,0.12420372,0.36614475,-0.051833898,-0.37657583,0.31010777,-1.1031493,-0.027039394,-0.17320296,-0.4895832,-2.5853984,1.6467986,0.14059468,0.3528232,0.54667675,-0.30431762,1.7967325,-0.4943834,-0.60847044,0.611621,1.2177916,-0.74433535,0.33384976,-0.22057979,-0.34489512,0.42702162,-0.10142213,-0.9468764,0.83647645,-0.31869474,-1.5672548
EGF816,-0.98976105,0.47703034,0.1157771,0.38409027,-0.045488257,-0.38369587,0.2652261,-1.096914,-0.006921917,-0.15725897,-0.49444062,-2.5712981,1.6446701,0.13215859,0.33899784,0.53850734,-0.29457846,1.7932496,-0.4753612,-0.6021844,0.6152975,1.2330879,-0.7446608,0.34196922,-0.24562493,-0.36407197,0.45026731,-0.10449387,-0.9328133,0.82419217,-0.27590173,-1.5440519
EHT-1864,-1.1285585,0.5594714,0.13096192,0.4807124,-0.019739708,-0.40589464,0.35131168,-1.2736088,0.025662394,-0.11658805,-0.54041386,-2.8100016,1.8010486,0.23149405,0.34310332,0.6355185,-0.27888787,1.9772042,-0.5266142,-0.64637077,0.7348596,1.3748916,-0.8140876,0.4541674,-0.31402907,-0.4800836,0.55739325,-0.140994,-0.9866361,0.9085155,-0.26730546,-1.701282
EI1,-0.9234773,0.44636166,0.10757941,0.38167256,-0.06364675,-0.380571,0.24974014,-1.0480089,-0.0077859224,-0.14852686,-0.47138506,-2.4774067,1.589366,0.1248472,0.31113175,0.527089,-0.28067315,1.7179816,-0.43550155,-0.58735275,0.5621299,1.1749779,-0.7079888,0.3220328,-0.22775029,-0.33562556,0.4068044,-0.111157864,-0.9084526,0.76131296,-0.26398122,-1.4788648
Elesclomol,-1.0202607,0.50301635,0.10991024,0.44067454,-0.03801268,-0.3945885,0.37291253,-1.1830872,0.034202132,-0.08422794,-0.51760554,-2.626129,1.6773001,0.19401729,0.32288527,0.59343916,-0.27174437,1.8392987,-0.46086395,-0.6328941,0.6547104,1.2513838,-0.7255544,0.4427148,-0.2560005,-0.44447154,0.46681675,-0.13230978,-0.94892454,0.80060536,-0.2644527,-1.5683463
Embelin,-1.0752028,0.45035595,0.03235386,0.37136182,-0.024904305,-0.36157346,0.08181244,-0.96952236,0.051576227,-0.13362467,-0.49059883,-2.4042423,1.610724,0.080475725,0.26736322,0.42825875,-0.30980927,1.6923788,-0.37583852,-0.56233627,0.5820129,1.1381812,-0.6741734,0.3294978,-0.28697547,-0.3694067,0.45509315,-0.12537616,-0.86895454,0.6588523,-0.16481522,-1.4181657
Entinostat,-0.89138603,0.4414565,0.13362329,0.39733225,-0.07573391,-0.4096532,0.33529204,-1.0899217,-0.01617038,-0.11588584,-0.46694383,-2.5235884,1.595995,0.14615926,0.31390738,0.55719197,-0.2621599,1.7385547,-0.44033638,-0.60199493,0.5668055,1.2009095,-0.70715696,0.3504469,-0.23607974,-0.36551213,0.41402298,-0.1141715,-0.90135866,0.793762,-0.31654683,-1.4873104
Entospletinib,-0.85565287,0.46273935,0.19033052,0.35506055,-0.072804786,-0.4095996,0.31487492,-1.0974505,-0.06408802,-0.22115266,-0.44726318,-2.589891,1.6137668,0.11579477,0.35969287,0.57833874,-0.27575916,1.7838818,-0.5261536,-0.6069058,0.5770884,1.2260579,-0.7774857,0.2736836,-0.22173756,-0.300314,0.42746753,-0.06979288,-0.95432,0.9014774,-0.3785662,-1.5680815
Entrectinib,-0.93279403,0.46303168,0.1372202,0.3579687,-0.060709722,-0.39060503,0.26934394,-1.0732961,-0.041661005,-0.19059539,-0.47463027,-2.5675118,1.6321507,0.11008219,0.3525591,0.52944714,-0.29576996,1.7835696,-0.49006447,-0.5996718,0.58795434,1.2259774,-0.755924,0.291041,-0.23536354,-0.32528463,0.43537453,-0.08432049,-0.9284998,0.8601366,-0.3182968,-1.5399503
Enzastaurin,-0.8697503,0.43973273,0.17830065,0.34385183,-0.066176906,-0.40047142,0.2875018,-1.050344,-0.05575799,-0.21719036,-0.45457047,-2.5442073,1.5994849,0.10223727,0.35140634,0.5320826,-0.27732447,1.761636,-0.49050787,-0.58853203,0.5626562,1.1975259,-0.7489404,0.26410934,-0.22686234,-0.2948825,0.4184868,-0.06966988,-0.9313969,0.8620893,-0.35760456,-1.5195991
Epirubicin,-0.9455731,0.50615704,0.105476744,0.33199814,-0.054830894,-0.37978718,0.33949786,-1.1175126,-0.061777174,-0.16743085,-0.51018107,-2.6468723,1.7093939,0.100610346,0.36230764,0.5211097,-0.32678968,1.85957,-0.49869797,-0.6127345,0.62458056,1.2515212,-0.7591423,0.32448292,-0.20207518,-0.33046144,0.40665302,-0.08982912,-0.9307356,0.88714963,-0.34193388,-1.6191821
Epothilone B,-1.0436989,0.48852664,0.08084148,0.33982223,-0.023172988,-0.36150867,0.2120426,-1.0730112,-0.030390875,-0.18138658,-0.4972539,-2.56206,1.6653426,0.07830467,0.3408025,0.48429784,-0.31085694,1.8270639,-0.47935987,-0.58296466,0.6359288,1.2525288,-0.7747466,0.30585676,-0.24470612,-0.3294469,0.46077037,-0.0828822,-0.90836966,0.86420107,-0.24159655,-1.5649204
Epothilone_B,-1.0436989,0.48852664,0.08084148,0.33982223,-0.023172991,-0.36150867,0.21204261,-1.0730109,-0.030390875,-0.1813866,-0.4972539,-2.5620599,1.6653426,0.07830467,0.3408025,0.48429784,-0.3108569,1.8270639,-0.47935987,-0.58296466,0.6359288,1.2525288,-0.77474654,0.30585676,-0.24470612,-0.3294469,0.46077037,-0.08288219,-0.90836966,0.8642011,-0.24159658,-1.5649204
EPZ-6438,-0.9554558,0.43281105,0.116317146,0.36886728,-0.062003016,-0.38403425,0.19970319,-1.0263332,-0.023870604,-0.17470838,-0.4708728,-2.4928777,1.5975996,0.09193544,0.3241107,0.49616322,-0.28767326,1.7360265,-0.44063923,-0.5775815,0.5574845,1.202421,-0.72882736,0.28299534,-0.24998583,-0.31961223,0.43136555,-0.09652585,-0.89630556,0.80192614,-0.26156384,-1.470799
EPZ004777,-0.9642398,0.4569758,0.080933414,0.3725642,-0.06715274,-0.38268453,0.22245948,-1.0550692,-0.025180304,-0.14604343,-0.48756126,-2.5291924,1.6432083,0.093474746,0.31238112,0.50346285,-0.30384725,1.7664942,-0.427007,-0.5882575,0.5697045,1.2141839,-0.72064793,0.31225416,-0.23115468,-0.3299511,0.40697622,-0.11558481,-0.901057,0.78538954,-0.25941437,-1.5086809
EPZ011989,-0.99960047,0.43343544,0.07500461,0.37111083,-0.054360226,-0.36484557,0.15825199,-1.0128145,-0.007840354,-0.1524623,-0.48812523,-2.463444,1.5959263,0.08947401,0.31217676,0.4722447,-0.3040338,1.7213417,-0.4186411,-0.5700748,0.5620279,1.1971815,-0.7077348,0.29874545,-0.25316244,-0.33571327,0.4264801,-0.1141944,-0.8806583,0.7621421,-0.21488328,-1.451171
EPZ015666,-0.95241934,0.4593307,0.11094566,0.36438638,-0.06331942,-0.39113644,0.25887164,-1.0689629,-0.0382593,-0.16089658,-0.48408422,-2.5622077,1.6425875,0.10258295,0.33704713,0.5133142,-0.29927394,1.7836583,-0.46166784,-0.5973687,0.5819786,1.2285837,-0.73807657,0.30312702,-0.2396348,-0.33796337,0.42590603,-0.099357136,-0.90815055,0.8358499,-0.29749537,-1.5248078
EPZ020411,-1.0152493,0.43719172,0.09157279,0.37659732,-0.056438223,-0.37684909,0.12741518,-1.0170176,-0.010704204,-0.17344357,-0.48012668,-2.4968712,1.6120862,0.08047579,0.31767687,0.48113656,-0.3033884,1.7399004,-0.43125612,-0.5730304,0.5640699,1.2207701,-0.73014903,0.28253996,-0.26741683,-0.33093452,0.4479345,-0.108095676,-0.89480454,0.786389,-0.22374967,-1.4697336
EPZ5676,-0.94685644,0.46174872,0.102900945,0.3491506,-0.06455079,-0.381709,0.22182597,-1.0509485,-0.050995104,-0.1890879,-0.48419696,-2.5568092,1.6531956,0.08303524,0.33727577,0.5059435,-0.30858204,1.7872587,-0.46202093,-0.5897379,0.5720878,1.225515,-0.7530696,0.27470952,-0.2214933,-0.3006915,0.40930232,-0.09425705,-0.9206563,0.8347862,-0.28640753,-1.5423541
Erlotinib,-0.92818236,0.46311843,0.114531934,0.3965347,-0.0683349,-0.38878304,0.28304595,-1.1042778,-0.023895526,-0.13288312,-0.47355545,-2.5517228,1.6158272,0.13731447,0.31404653,0.5590829,-0.29170787,1.7577145,-0.45851427,-0.59911954,0.582202,1.2235172,-0.717215,0.34762153,-0.23801365,-0.3603951,0.41801497,-0.1322086,-0.9149348,0.80278563,-0.30375126,-1.5243582
Etoposide,-0.9407302,0.5177157,0.12195011,0.31628507,-0.051768467,-0.39125934,0.3638537,-1.1388679,-0.093601204,-0.19102204,-0.50532705,-2.7028387,1.7476585,0.07701303,0.3671103,0.52686685,-0.32246017,1.9187078,-0.52089053,-0.6180428,0.6386525,1.2825719,-0.8033865,0.30436796,-0.20278765,-0.3085962,0.41732275,-0.06686953,-0.94159156,0.9525973,-0.37640646,-1.676903
ETP-45835,-1.136768,0.5387977,0.21236305,0.51027584,0.010413276,-0.40476853,0.29857504,-1.2756726,0.03338809,-0.17211738,-0.49724016,-2.7503643,1.7277031,0.25224066,0.326725,0.6755813,-0.19574437,1.9633912,-0.5546157,-0.60528827,0.74424314,1.390793,-0.8715415,0.41677475,-0.36824408,-0.46304932,0.63165784,-0.10571157,-0.98004,0.96227634,-0.21448436,-1.6791434
Everolimus,-1.0382843,0.47083887,0.06384421,0.31934848,-0.024883045,-0.35196662,0.17002094,-1.0216776,-0.034170292,-0.17977445,-0.49421474,-2.4916444,1.636759,0.040505707,0.32597458,0.44020736,-0.31620768,1.7863172,-0.45022944,-0.56072104,0.61139977,1.2210068,-0.75316226,0.28012887,-0.24478944,-0.30816445,0.44385567,-0.075160876,-0.8670991,0.83930653,-0.2194221,-1.5160751
Fedratinib,-1.0112385,0.47232175,0.11575918,0.40723044,-0.04956641,-0.39516765,0.24563193,-1.1076778,0.00686238,-0.1491383,-0.49415934,-2.587522,1.6523701,0.14008722,0.3297561,0.553427,-0.28999984,1.7979504,-0.46764672,-0.60711807,0.6147404,1.2477503,-0.74715936,0.35252926,-0.26364702,-0.37960258,0.46672645,-0.11704044,-0.9407558,0.812092,-0.26440966,-1.54097
Fenretinide,-0.95168185,0.41186467,0.056125652,0.36090705,-0.057930894,-0.3502342,0.17904632,-0.98473406,-0.003173568,-0.123736195,-0.47935683,-2.3768673,1.5420011,0.0905223,0.28778902,0.4493207,-0.29654494,1.6612967,-0.383869,-0.55662644,0.5360855,1.1429086,-0.65760314,0.31013763,-0.23852329,-0.33463916,0.3873342,-0.12049864,-0.84843075,0.7051889,-0.20669952,-1.3880513
FH535,-1.1622962,0.6282822,0.14773831,0.48916152,0.0071772756,-0.4125347,0.5105813,-1.3857379,0.06411669,-0.0977457,-0.5702414,-2.9319549,1.8539231,0.29657295,0.40080884,0.7237433,-0.2861025,2.0611384,-0.6053131,-0.71075195,0.82775253,1.4018438,-0.84725094,0.550885,-0.280891,-0.54727495,0.58885896,-0.1309374,-1.0811458,0.96047574,-0.3206468,-1.815361
Filgotinib,-0.9907066,0.49788633,0.14788267,0.3851561,-0.042719606,-0.40515918,0.3201021,-1.1469071,-0.023323277,-0.18416575,-0.49181885,-2.6783245,1.6936129,0.14112757,0.36357966,0.5710436,-0.29323062,1.8685801,-0.51887965,-0.6225722,0.6483265,1.2701095,-0.7825306,0.34216964,-0.25231743,-0.36405644,0.47496253,-0.094374724,-0.969978,0.8938044,-0.3287797,-1.6155525
Flavopiridol,-0.9601169,0.5076731,0.16033407,0.3773961,-0.044517014,-0.394854,0.33958486,-1.1560851,-0.03677846,-0.19056681,-0.4821311,-2.6636748,1.6806126,0.14636494,0.3692343,0.58646053,-0.28944582,1.8582729,-0.534219,-0.62002945,0.64565176,1.2757752,-0.79524213,0.33771643,-0.23212402,-0.34891587,0.4651126,-0.086706914,-0.9715004,0.9149377,-0.34078005,-1.6296349
FMK,-0.92459387,0.46554452,0.13230178,0.39921886,-0.07200414,-0.39349148,0.29650363,-1.1068424,-0.022390904,-0.14208126,-0.47593725,-2.5766666,1.631796,0.13867474,0.3272702,0.56179684,-0.2880031,1.7747365,-0.45919853,-0.5989717,0.58281964,1.2282115,-0.72166896,0.34422317,-0.23386165,-0.35186097,0.42083588,-0.12549292,-0.9231679,0.81406814,-0.3147658,-1.5305717
Foretinib,-0.9439518,0.4781354,0.11643645,0.3640547,-0.060711704,-0.39184383,0.3018586,-1.0989205,-0.037258092,-0.16140176,-0.49612853,-2.6000059,1.661707,0.12963176,0.35196134,0.5368473,-0.3104171,1.8015293,-0.48879966,-0.61106956,0.60433954,1.2343343,-0.7432865,0.32607564,-0.22778738,-0.35420024,0.42690402,-0.10445126,-0.9327206,0.8462717,-0.32740444,-1.5633248
FR-180204,-0.8124329,0.4663698,0.21977718,0.36548936,-0.07923077,-0.41887406,0.36607507,-1.125381,-0.068542175,-0.22053161,-0.44024095,-2.6075306,1.6078595,0.13877915,0.3628997,0.6167658,-0.26284814,1.7843027,-0.5383742,-0.6112607,0.57600534,1.2298086,-0.7810766,0.28935808,-0.20614986,-0.29784098,0.41787922,-0.0748054,-0.9717552,0.90964806,-0.41182968,-1.5867275
FTI-277,-1.0407078,0.4870725,0.096174456,0.46480712,-0.04762911,-0.39707616,0.30746576,-1.1785967,0.016740978,-0.07689449,-0.4969047,-2.648436,1.6914116,0.15178272,0.28485754,0.58655775,-0.2654796,1.8616469,-0.42101482,-0.61555135,0.6324463,1.2794234,-0.7329657,0.42481983,-0.28491798,-0.41382578,0.468237,-0.15880366,-0.92420024,0.79928184,-0.24620794,-1.5672549
FTY-720,-1.1469874,0.43770325,0.052716784,0.49316034,-0.041605078,-0.3826889,0.053330593,-1.0480313,0.08376789,-0.082598016,-0.49648455,-2.4719148,1.633047,0.14473164,0.23394638,0.50918907,-0.25555184,1.7348344,-0.34253103,-0.56060386,0.58360714,1.2351316,-0.6963011,0.37974674,-0.34803495,-0.42496607,0.50770265,-0.176067,-0.86809516,0.6624454,-0.07865452,-1.4188304
Fulvestrant,-1.1000775,0.4939246,0.043573387,0.40040466,-0.043366816,-0.37889007,0.20735833,-1.0887618,0.012107057,-0.12175867,-0.54052323,-2.6261492,1.7422869,0.10241298,0.32364097,0.4908979,-0.32351682,1.8555102,-0.41847318,-0.6084327,0.62965465,1.266348,-0.7392557,0.35837254,-0.26109505,-0.38281626,0.45478985,-0.12585944,-0.91667974,0.7914454,-0.20645922,-1.5612637
