drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
CI-1033,-0.8389835,-1.3730061,0.08322974,0.08662993,0.02569251,-2.0567133,0.40295953,-0.11982392,-0.8147205,0.7153622,0.47711158,0.9571872,0.3710014,0.094647035,-0.57557565,0.33915412,-0.8593241,-1.4998442,0.4083721,0.50883144,0.87107086,0.1586014,1.0950562,-0.16096577,0.39858803,-1.1026132,1.23733,-0.95253295,-0.77764964,-1.267945,-0.099336475,0.36686018
CI-1040,-1.002164,-1.4385083,0.030368378,0.15849414,0.032451548,-2.4647303,0.5958849,-0.1457119,-0.91938883,0.7735639,0.5248387,1.1646295,0.43564412,0.044569146,-0.6938676,0.47711617,-1.068084,-1.8264873,0.5782187,0.7588428,1.055934,0.17122723,1.3409271,-0.26006994,0.5522166,-1.447919,1.5650669,-1.1417444,-0.99314207,-1.616264,-0.007425946,0.5222321
CMK,-0.8216417,-1.3955798,0.08131384,0.10856631,0.023247328,-2.0680466,0.43310997,-0.13417406,-0.830569,0.71961874,0.45708764,0.9636638,0.37328607,0.12698096,-0.5903374,0.34109703,-0.87415534,-1.4722335,0.40996593,0.4973959,0.8929972,0.16608898,1.0789737,-0.1666842,0.4025343,-1.1016177,1.228416,-0.96835154,-0.7529699,-1.2638876,-0.10466961,0.36221713
CP-724714,-0.77605444,-1.383402,0.099633366,0.103417195,0.017601473,-1.986545,0.41274083,-0.12430337,-0.80662745,0.70515466,0.43865123,0.9295528,0.36158672,0.14812234,-0.5688928,0.31852892,-0.8339661,-1.4017782,0.3803611,0.44574225,0.84192455,0.16892976,1.0184668,-0.14996098,0.36362264,-1.0342778,1.1603413,-0.9338275,-0.699112,-1.191954,-0.122243226,0.32365334
CP466722,-0.7914385,-1.4101739,0.09344491,0.14286701,-0.010442805,-2.0414517,0.5203152,-0.118195586,-0.82607895,0.71956164,0.44110316,0.9549953,0.3573904,0.14242516,-0.5852301,0.33871505,-0.8710452,-1.4252143,0.40649202,0.43997243,0.8362913,0.19061352,1.0506359,-0.18852472,0.38206226,-1.1132866,1.1674523,-0.98975563,-0.69847304,-1.2084398,-0.12531467,0.34202057
CP724714,-0.77605444,-1.3834019,0.09963338,0.10341719,0.01760147,-1.9865454,0.41274083,-0.12430337,-0.80662745,0.7051546,0.43865123,0.9295528,0.36158672,0.14812236,-0.56889284,0.31852892,-0.8339661,-1.4017783,0.38036108,0.44574222,0.8419246,0.16892974,1.0184668,-0.14996101,0.3636226,-1.0342777,1.1603413,-0.9338275,-0.69911194,-1.1919539,-0.122243226,0.32365337
Crizotinib,-0.8740181,-1.4230603,0.07887116,0.10938646,0.018669834,-2.144664,0.47642025,-0.11179516,-0.848603,0.7428917,0.49070528,0.9948074,0.37574145,0.10105365,-0.59631175,0.36173707,-0.90742344,-1.5487838,0.43337816,0.53827584,0.893771,0.16902998,1.1289309,-0.19238672,0.41773862,-1.1718205,1.2746646,-1.0006047,-0.8068565,-1.3211294,-0.11312006,0.38748768
CUDC-101,-0.7799544,-1.3496424,0.094761856,0.082773164,0.035706274,-1.971119,0.36777368,-0.14188537,-0.79489654,0.6895418,0.43936354,0.91849697,0.36080334,0.13185033,-0.5741879,0.31868792,-0.82384586,-1.4105766,0.37807512,0.47006935,0.8683017,0.15670583,1.0262893,-0.13670684,0.38217244,-1.0255278,1.1774149,-0.9104104,-0.7158935,-1.2023852,-0.106824614,0.33529517
CX-5461,-0.83946365,-1.4200429,0.10392404,0.10177087,-0.011372376,-2.075565,0.46761462,-0.10555978,-0.82089573,0.73615474,0.46594614,0.9508345,0.37292722,0.13169564,-0.58672583,0.34800786,-0.8695755,-1.4719477,0.39765462,0.46822292,0.8388297,0.17493477,1.0753824,-0.17742349,0.39415622,-1.1172128,1.2067922,-0.96401596,-0.74981266,-1.2371349,-0.13009764,0.3543952
Cyclopamine,-0.9382722,-1.385053,0.122889146,-0.04758779,-0.0043098168,-1.9772398,0.20102708,-0.042644344,-0.7686186,0.79413325,0.5025746,0.86641806,0.3691848,0.058741342,-0.5381331,0.2759997,-0.7504533,-1.4861214,0.25271285,0.41176367,0.76725864,0.16533905,1.0983745,-0.1408351,0.34795326,-0.9915715,1.1690128,-0.86747,-0.7972619,-1.1864676,-0.17739262,0.30595794
Cyclophosphamide,-1.0186146,-1.4596244,-0.040478222,0.098026276,0.12088438,-2.4501767,0.34663853,-0.11945891,-0.9786487,0.74091285,0.6233173,1.1500587,0.4345531,-0.04555151,-0.6399148,0.4651777,-0.9941898,-1.9007524,0.4995995,0.90095514,1.1637237,0.17569818,1.3730752,-0.2252406,0.5387171,-1.3713285,1.6200484,-1.0993742,-1.1088587,-1.7148334,-0.026565427,0.5557206
Cymarine,-0.91839325,-1.335265,0.10117738,-0.024272889,0.023580583,-1.9916638,0.22221486,-0.07346867,-0.77991784,0.76482564,0.51231444,0.90781087,0.37318626,0.027684463,-0.5333487,0.2755405,-0.77077067,-1.5242525,0.29126793,0.44787207,0.80208015,0.15372264,1.1366487,-0.15450603,0.36831072,-1.0244268,1.2055309,-0.8975105,-0.8136987,-1.2292767,-0.13110924,0.32962805
Cytarabine,-0.87146086,-1.330098,0.062004153,0.07893915,0.050495062,-2.03381,0.35948557,-0.10741743,-0.81292534,0.73988223,0.47883168,0.97446024,0.35900298,0.030701812,-0.5635179,0.29096115,-0.844658,-1.5335093,0.37143955,0.4820563,0.86374784,0.15745975,1.1386938,-0.18482932,0.3859401,-1.0943735,1.2242644,-0.9901796,-0.7883717,-1.2784001,-0.09048431,0.35588193
CZC24832,-0.83764756,-1.3898637,0.07991489,0.12305877,0.032171506,-2.1210177,0.48134735,-0.15793028,-0.84919775,0.7228222,0.47019708,0.99832284,0.37836447,0.11801406,-0.60920227,0.34931988,-0.9098187,-1.522559,0.44217557,0.5180358,0.92382324,0.16019468,1.1220442,-0.1869886,0.43131268,-1.1555228,1.265947,-0.99957025,-0.7733716,-1.3003234,-0.095598936,0.3860553
Dabrafenib,-0.84068817,-1.3973339,0.07393993,0.14689185,0.027226716,-2.1546183,0.5245702,-0.14889555,-0.85860354,0.72366,0.47248092,1.0218893,0.37923157,0.11473905,-0.6094332,0.35985258,-0.9330076,-1.5449047,0.46314153,0.53569615,0.9225537,0.16068998,1.1314867,-0.20441471,0.43412352,-1.1891562,1.2822287,-1.0267158,-0.78675187,-1.3249311,-0.089975424,0.39760637
Dacinostat,-0.7850279,-1.3841655,0.09635285,0.08244477,0.033392113,-1.9755775,0.34852314,-0.12930857,-0.8010358,0.7108577,0.43462977,0.92558765,0.36806592,0.14508845,-0.56818694,0.31095287,-0.819568,-1.3995845,0.360919,0.45119825,0.86032784,0.15854101,1.0162276,-0.13320991,0.35802358,-1.00432,1.1627125,-0.9167056,-0.70720446,-1.1997682,-0.1173328,0.32026783
Dactinomycin,-0.84831935,-1.2876574,0.09318503,0.02931882,0.030404469,-1.9685982,0.30169696,-0.110120445,-0.77225757,0.70731354,0.47769678,0.9031177,0.365247,0.062285714,-0.5541706,0.3014465,-0.79926276,-1.4803988,0.34177122,0.47953054,0.82726425,0.14327274,1.0808818,-0.15403628,0.38822424,-1.0285641,1.2021686,-0.88782525,-0.7753697,-1.2134856,-0.110651866,0.34446552
Dactolisib,-0.7715867,-1.4005442,0.11652991,0.121637516,-0.02488378,-1.994942,0.49770832,-0.118745886,-0.8020087,0.7216626,0.42368463,0.92280114,0.36120754,0.17368385,-0.57428986,0.31992897,-0.8479252,-1.3681877,0.3722199,0.38676143,0.79967046,0.18317525,1.0109042,-0.17937295,0.36409283,-1.05731,1.1178548,-0.95345473,-0.65698636,-1.1479348,-0.14541341,0.31131434
Danusertib,-0.8219226,-1.3857577,0.09867652,0.08013979,0.00410668,-2.0108128,0.3820096,-0.0950229,-0.8016308,0.72691995,0.45909157,0.92536,0.36755362,0.12364822,-0.5584505,0.31967652,-0.82519007,-1.4410342,0.3580589,0.4506707,0.8186064,0.16308576,1.0454443,-0.158265,0.36145166,-1.0413846,1.1744009,-0.9272992,-0.7356807,-1.2053655,-0.13464917,0.33034983
Daporinad,-0.8130291,-1.3870786,0.09837151,0.055746183,0.020243373,-1.9721708,0.32804304,-0.10342767,-0.79101247,0.7090149,0.45176634,0.88816786,0.36258382,0.1384055,-0.5601812,0.32549345,-0.79810065,-1.4028608,0.34918374,0.47476032,0.83861995,0.1530072,1.0074695,-0.12841533,0.36141264,-1.0069082,1.1626643,-0.8778546,-0.7406375,-1.1959339,-0.1375545,0.32693383
Daraprim,-0.82253873,-1.4288579,0.08060751,0.13962266,0.021156147,-2.108844,0.49861297,-0.118482225,-0.8520157,0.71513605,0.46195546,0.9793973,0.3681143,0.14529645,-0.6053395,0.36964273,-0.896097,-1.4814268,0.43743873,0.5297977,0.8997518,0.17319201,1.0665852,-0.18051496,0.40487972,-1.1391768,1.243287,-0.9872883,-0.76233095,-1.2874675,-0.12126586,0.36492333
Dasatinib,-0.8632276,-1.4168268,0.078999326,0.109377846,0.01738822,-2.129513,0.44313455,-0.10974209,-0.8417503,0.7312621,0.48259366,0.9887988,0.38227686,0.10741043,-0.59434986,0.366622,-0.89276505,-1.5377849,0.43123853,0.54504645,0.8957321,0.16542822,1.1128539,-0.17624041,0.411402,-1.1524168,1.2809397,-0.9818254,-0.80777305,-1.318201,-0.10387975,0.38643587
DBeQ,-0.77424634,-1.4635777,0.101338305,0.14132048,-0.018050903,-2.0214553,0.48069075,-0.086556986,-0.8265327,0.7264189,0.42528343,0.9262383,0.3613009,0.19726664,-0.5725685,0.340326,-0.8433329,-1.3649281,0.37482116,0.42736086,0.8138822,0.18271515,0.9769515,-0.16583967,0.33839506,-1.0453649,1.1243478,-0.95283765,-0.6765191,-1.1776335,-0.16509584,0.30565745
Deltarasin,-0.80711645,-1.4712834,0.11227332,0.112149745,-0.02860744,-2.032374,0.47176433,-0.08558073,-0.82182544,0.74766004,0.4396765,0.9170683,0.36232606,0.18280083,-0.5751554,0.3360916,-0.83989996,-1.3837575,0.35630447,0.41067678,0.8046268,0.18605226,1.0070481,-0.17096964,0.35212424,-1.0597154,1.1238152,-0.948985,-0.68903714,-1.1740667,-0.17520715,0.31007442
Dinaciclib,-0.8401731,-1.4296613,0.105494834,0.06638318,0.011551384,-2.0255573,0.37954548,-0.10359365,-0.8151511,0.73913306,0.46147445,0.91202176,0.36220956,0.14252682,-0.5807461,0.32942304,-0.82583976,-1.4332339,0.36158678,0.46018484,0.8472029,0.16785702,1.0411713,-0.14277431,0.37481385,-1.0504159,1.1778117,-0.9184157,-0.7447187,-1.2108139,-0.14887497,0.33130586
DMOG,-0.76593876,-1.1315099,0.03870633,0.058306426,0.10501897,-1.9090114,0.21731259,-0.19392,-0.74637675,0.6145695,0.45374715,0.9471984,0.38660958,0.0011342615,-0.547292,0.3009702,-0.81947535,-1.5098361,0.40326396,0.57677954,0.9330196,0.108606674,1.1030236,-0.12184171,0.42352554,-1.0125221,1.2785416,-0.87728316,-0.7916005,-1.2860279,0.020726655,0.40433732
Docetaxel,-0.8353563,-1.2896818,0.10123423,0.029853018,0.03981983,-1.9571124,0.2851651,-0.1308455,-0.7716181,0.7175542,0.46543902,0.92580795,0.37190247,0.06586964,-0.55140257,0.2758598,-0.8026952,-1.4744068,0.34115145,0.437729,0.83006144,0.13833316,1.0875127,-0.14353657,0.3761889,-1.007919,1.1914802,-0.9053461,-0.749228,-1.2031786,-0.09386196,0.3292305
Doramapimod,-0.8171581,-1.4112035,0.11123754,0.06623216,0.0076516545,-1.9956814,0.3770719,-0.10934017,-0.8011714,0.7268564,0.4531922,0.90437055,0.36302078,0.14870103,-0.5698699,0.3217259,-0.8194443,-1.4090632,0.36102462,0.4442571,0.8305849,0.16047141,1.0218556,-0.13873264,0.36596388,-1.0276928,1.1609329,-0.9068169,-0.7255458,-1.188568,-0.14119469,0.3207078
Doxorubicin,-0.8403284,-1.3032416,0.09149221,0.051748764,0.030395657,-1.9901111,0.33949932,-0.11715422,-0.7856273,0.72300684,0.47610152,0.9418892,0.36530414,0.05492178,-0.5497777,0.2838472,-0.82069474,-1.4950615,0.35678074,0.44488472,0.82523346,0.1532008,1.1121348,-0.1661492,0.38213718,-1.0501074,1.200196,-0.94227386,-0.75603163,-1.2205354,-0.09573058,0.3376878
E7449,-0.80612993,-1.4044595,0.10268577,0.11856321,-0.028001951,-2.035144,0.47655022,-0.0852106,-0.81704074,0.73502374,0.4525859,0.9392645,0.3647937,0.14202212,-0.5590921,0.32320818,-0.8408454,-1.4258938,0.36140382,0.41386378,0.79150265,0.18700218,1.0518631,-0.19627827,0.36130035,-1.0801878,1.1502821,-0.96975034,-0.7021971,-1.1864449,-0.15319769,0.32181677
EAI045,-0.8107211,-1.3753864,0.081808954,0.1462778,0.003640524,-2.1017916,0.49848732,-0.1150823,-0.8329119,0.7078082,0.46344703,0.99831235,0.3807611,0.117244616,-0.58184975,0.35546708,-0.8939068,-1.5065624,0.4310862,0.50292534,0.8615203,0.16891545,1.0950918,-0.19673899,0.4004536,-1.143039,1.2434936,-0.9987388,-0.75338596,-1.2781264,-0.101526275,0.36903387
eCF309,-0.81532,-1.4081204,0.10467559,0.09525234,0.019441733,-2.0312016,0.43465516,-0.14671473,-0.8252536,0.7269263,0.45300078,0.9423408,0.36464635,0.1446601,-0.59659916,0.324956,-0.8493327,-1.4341482,0.39493313,0.4385068,0.8734905,0.16734776,1.066148,-0.15160787,0.39525768,-1.0763148,1.1830931,-0.95120376,-0.7136611,-1.210536,-0.12249698,0.3356348
"eEF2K_Inhibitor,_A-484954",-0.8038469,-1.335931,0.10316389,0.0779508,0.01611754,-1.9993609,0.40930194,-0.13173708,-0.7927661,0.7033312,0.46118703,0.9271531,0.36254027,0.115152724,-0.5692546,0.31758267,-0.84154856,-1.4494035,0.39159375,0.45820627,0.8354869,0.15875487,1.0627843,-0.15643148,0.3917766,-1.0558698,1.1943499,-0.92528135,-0.72740215,-1.2040739,-0.11017266,0.34169778
EGF816,-0.8381305,-1.3743061,0.095005475,0.06994116,0.02246217,-2.0332394,0.3771133,-0.118858054,-0.8076222,0.7204967,0.46764886,0.93292236,0.37213412,0.1140097,-0.57851946,0.33065245,-0.8423316,-1.4715315,0.38290802,0.48956746,0.8624096,0.15553223,1.0703073,-0.15196653,0.3929955,-1.0688157,1.2161242,-0.92483366,-0.7639374,-1.2405959,-0.11716464,0.35135758
EHT-1864,-0.9128993,-1.4091009,0.027760087,0.10870787,0.053850178,-2.2087243,0.42759183,-0.12837043,-0.8766718,0.73913926,0.50485706,1.0247408,0.38600093,0.06300818,-0.611867,0.38769928,-0.91167295,-1.6159055,0.4527974,0.6314968,0.9846049,0.1600817,1.2040938,-0.19889902,0.4572013,-1.220323,1.3601531,-1.0213629,-0.8768326,-1.4326847,-0.076232195,0.42602563
EI1,-0.78562933,-1.3479726,0.11304755,0.071234465,0.028357474,-1.9587952,0.37387136,-0.14306022,-0.7844045,0.70052654,0.4330057,0.89958656,0.36104146,0.15827248,-0.58022887,0.30908087,-0.8228589,-1.3862115,0.37641028,0.43554857,0.84547913,0.14384043,1.0046645,-0.12724268,0.37382907,-0.9949501,1.1582237,-0.8884215,-0.69442236,-1.165962,-0.12448281,0.31471756
Elesclomol,-0.79239607,-1.3236511,0.066786274,0.123777755,0.03587032,-2.0669575,0.40810847,-0.13954389,-0.8139603,0.67826396,0.45353007,0.9883293,0.391033,0.10398598,-0.5817819,0.3572172,-0.88855225,-1.5079783,0.42444757,0.56388223,0.9064977,0.14964704,1.0719109,-0.17335278,0.4096417,-1.0990161,1.2716514,-0.9558825,-0.77728695,-1.3013719,-0.067413226,0.38887736
Embelin,-0.85715055,-1.301838,0.09441929,-0.019243134,0.07323886,-1.9326904,0.1905734,-0.15609792,-0.7746407,0.68868047,0.46532753,0.8433462,0.3623632,0.115201406,-0.5768466,0.3086452,-0.7467151,-1.4179285,0.3334493,0.50354743,0.9057292,0.09553231,1.0368489,-0.08417037,0.40950802,-0.95778346,1.1985381,-0.7899933,-0.78549814,-1.200385,-0.11964277,0.33754283
Entinostat,-0.75991434,-1.3709657,0.09189694,0.12637007,0.014197989,-1.994271,0.43032813,-0.11526472,-0.8071253,0.69218284,0.4331866,0.94103575,0.36763796,0.15273511,-0.561494,0.32712695,-0.84310657,-1.4026359,0.3863397,0.46322164,0.83354753,0.16186142,1.0019569,-0.16147134,0.35521027,-1.03425,1.1619343,-0.9381257,-0.7014902,-1.2005088,-0.117690444,0.32757786
Entospletinib,-0.81763995,-1.4508708,0.102929376,0.12693603,-0.035510704,-2.0573456,0.50282204,-0.08252639,-0.8266413,0.7452772,0.4508576,0.93931365,0.36350995,0.15439472,-0.5751266,0.34392893,-0.8550506,-1.4214814,0.37037027,0.42344916,0.80453116,0.19465332,1.0437225,-0.19294107,0.36556694,-1.101802,1.1502331,-0.976873,-0.7064618,-1.1965092,-0.16075648,0.32997096
Entrectinib,-0.83868986,-1.4044026,0.0993383,0.07423192,-0.0016842077,-2.0290723,0.3985924,-0.08942944,-0.80558413,0.7344404,0.47232473,0.9222661,0.36547527,0.1209326,-0.55946213,0.32815745,-0.8316244,-1.4521098,0.36784387,0.4564699,0.8172647,0.1655586,1.0592742,-0.1593952,0.36943612,-1.0622811,1.1813482,-0.9315049,-0.747718,-1.2133101,-0.14030644,0.33581656
Enzastaurin,-0.8136436,-1.411686,0.10742497,0.09880182,-0.034879386,-2.0205884,0.4474502,-0.07927804,-0.8069414,0.73499,0.45347562,0.9131595,0.36876306,0.15009668,-0.5558721,0.32981795,-0.82724947,-1.409583,0.34942043,0.42098436,0.78618073,0.17893207,1.0328476,-0.18367577,0.360627,-1.0641166,1.1426252,-0.93643403,-0.71173084,-1.1771113,-0.15997262,0.32039526
Epirubicin,-0.8403284,-1.3032416,0.09149222,0.05174876,0.03039566,-1.9901111,0.33949932,-0.1171542,-0.78562725,0.7230069,0.47610152,0.94188917,0.36530408,0.054921787,-0.5497776,0.2838472,-0.82069474,-1.4950616,0.35678074,0.44488478,0.82523334,0.1532008,1.1121348,-0.1661492,0.38213712,-1.0501074,1.200196,-0.94227386,-0.75603163,-1.2205353,-0.09573058,0.3376878
Epothilone B,-0.9012755,-1.3543798,0.09162141,0.00763555,0.046869893,-2.0213754,0.27986073,-0.09208459,-0.79457814,0.74005157,0.49943367,0.9235524,0.36272305,0.04613954,-0.5640892,0.30927262,-0.8105926,-1.5264941,0.3418807,0.514936,0.8537747,0.15286022,1.1102122,-0.15118222,0.3894269,-1.0630901,1.2352935,-0.91107243,-0.8284123,-1.2698256,-0.118050754,0.35484204
Epothilone_B,-0.9012756,-1.3543798,0.09162141,0.007635543,0.046869893,-2.0213757,0.27986073,-0.09208458,-0.79457814,0.74005157,0.49943367,0.9235524,0.36272305,0.04613954,-0.5640892,0.30927262,-0.8105926,-1.5264941,0.34188068,0.514936,0.8537747,0.15286022,1.1102122,-0.15118222,0.38942686,-1.0630901,1.2352935,-0.91107243,-0.8284123,-1.2698256,-0.118050754,0.35484204
EPZ-6438,-0.8405065,-1.4103595,0.10641154,0.044640657,0.012899135,-1.9968218,0.33707085,-0.08959993,-0.79882574,0.7334828,0.47191462,0.8964566,0.3648661,0.13100187,-0.55920446,0.32066953,-0.8068584,-1.4287714,0.35110974,0.460888,0.82314056,0.15858348,1.0333291,-0.1325744,0.35838595,-1.0177729,1.1742922,-0.8930213,-0.7523208,-1.2024618,-0.14580011,0.32202318
EPZ004777,-0.8346146,-1.3750913,0.107658945,0.03873233,0.046387553,-1.9763498,0.30803972,-0.1379459,-0.7983318,0.73186314,0.45135194,0.9100508,0.3609937,0.12333695,-0.58048147,0.29158744,-0.80724436,-1.4286125,0.3501399,0.43940583,0.86909133,0.14761153,1.0505391,-0.12450689,0.37514263,-1.0062826,1.1758559,-0.9033516,-0.7334854,-1.1992918,-0.12639397,0.31703803
EPZ011989,-0.84277976,-1.3769649,0.10688164,0.011528679,0.036613967,-1.9638023,0.26648343,-0.10951001,-0.78113556,0.72120434,0.4706192,0.8821574,0.36272633,0.11512223,-0.55896246,0.3103108,-0.7876625,-1.4311172,0.34537908,0.4754079,0.8437784,0.1448143,1.0338858,-0.10578644,0.36663696,-0.988584,1.1862783,-0.8602648,-0.7642002,-1.2031218,-0.12736595,0.32628608
EPZ015666,-0.83848757,-1.3955872,0.094681695,0.062725134,0.015645955,-2.0130339,0.34787965,-0.094728954,-0.8079315,0.7331967,0.47234616,0.9246067,0.36880755,0.11074568,-0.55577695,0.31523108,-0.8147356,-1.4540282,0.35680065,0.46203652,0.83210003,0.16324103,1.0630082,-0.14943008,0.36149445,-1.0430194,1.1866177,-0.9244617,-0.7563547,-1.2222633,-0.12990649,0.33076927
EPZ020411,-0.8790004,-1.444174,0.1043047,0.013908537,0.03006628,-2.0113757,0.28424066,-0.10146544,-0.8088268,0.75185573,0.4799876,0.89060193,0.3644132,0.12675168,-0.5721805,0.3221172,-0.7927943,-1.441634,0.34019926,0.47140175,0.8628236,0.15217453,1.0540814,-0.112151824,0.3719232,-1.0209328,1.1874369,-0.8809171,-0.77799433,-1.2227718,-0.14988038,0.32928753
EPZ5676,-0.8570449,-1.4054061,0.11940514,0.034725152,0.026317637,-1.9979693,0.34177804,-0.123760015,-0.8040926,0.7567271,0.46129292,0.91229975,0.35772678,0.124755114,-0.58111805,0.2911795,-0.81470853,-1.4379423,0.34642732,0.41605935,0.84420127,0.1598185,1.064753,-0.13817482,0.37353468,-1.0278085,1.169079,-0.9197635,-0.7336803,-1.1919498,-0.1439853,0.313018
Erlotinib,-0.7889406,-1.3695447,0.08844654,0.09326777,0.02798887,-1.9906982,0.38277048,-0.13475801,-0.80302835,0.6987032,0.44143587,0.93117905,0.36313656,0.1299043,-0.5728546,0.32533127,-0.82929784,-1.4192121,0.38166192,0.466141,0.8668288,0.16031036,1.036399,-0.13991782,0.38068703,-1.0397996,1.179343,-0.9264011,-0.71692795,-1.2112113,-0.10552302,0.33932626
Etoposide,-0.879601,-1.3287038,0.07997853,0.06369745,0.01924217,-2.0421364,0.3551023,-0.09044524,-0.80596817,0.7520932,0.48807073,0.96511906,0.36916173,0.034549765,-0.5569162,0.2892385,-0.83405846,-1.542311,0.34498665,0.45153686,0.82623935,0.16863196,1.1501793,-0.1936697,0.38334456,-1.0885191,1.2221549,-0.9821414,-0.77973527,-1.2545103,-0.111896604,0.34519964
ETP-45835,-0.960704,-1.4933681,-0.0025988107,0.14049152,0.006056695,-2.2985966,0.5123378,-0.06017121,-0.9061558,0.77545226,0.49987626,1.0190358,0.38302502,0.083134316,-0.6268448,0.45082495,-0.92939043,-1.6169846,0.43322125,0.69099694,0.98181546,0.20319237,1.2091161,-0.25589052,0.46713242,-1.3012292,1.3712915,-1.0517706,-0.91111994,-1.4958982,-0.12536003,0.44770393
Everolimus,-0.908468,-1.3161087,0.07881067,-0.017645089,0.043504473,-1.9630994,0.21127689,-0.077304676,-0.76754665,0.7378174,0.49586272,0.8820524,0.35824597,0.02296197,-0.5413658,0.29243186,-0.76850885,-1.5009644,0.30316293,0.49759966,0.83050543,0.14389499,1.1007928,-0.14039896,0.37634644,-1.0187807,1.2025505,-0.8724684,-0.8246607,-1.2385423,-0.12143856,0.34712568
Fedratinib,-0.83954763,-1.4228972,0.09492735,0.07923919,0.03074792,-2.070792,0.38912004,-0.122884676,-0.8318816,0.7283673,0.4719511,0.94593996,0.37481412,0.14000638,-0.5889272,0.34306842,-0.85765284,-1.475981,0.39291525,0.5115647,0.89078563,0.15539744,1.0635327,-0.15060666,0.3934883,-1.077461,1.2283046,-0.9347403,-0.77512234,-1.2639682,-0.1290732,0.3561434
Fenretinide,-0.7819186,-1.3029476,0.113390215,0.012324062,0.03708381,-1.8870071,0.24035966,-0.12014946,-0.74385095,0.6733436,0.446444,0.86138517,0.36253676,0.11211227,-0.5449104,0.3039003,-0.7650402,-1.3894717,0.32919353,0.47142994,0.8185352,0.14259526,0.98504114,-0.09656967,0.3571856,-0.94092715,1.1592196,-0.8236788,-0.7299432,-1.1588627,-0.10754406,0.31895173
FH535,-0.8785209,-1.3600366,0.035476275,0.18443526,0.04716069,-2.2876322,0.56227154,-0.15509243,-0.88800025,0.71290153,0.5000044,1.1136197,0.4107394,0.06273846,-0.6281217,0.40652514,-1.0209587,-1.69361,0.5381352,0.67549807,0.99693966,0.14902939,1.2131902,-0.24192953,0.4851245,-1.3009732,1.4302441,-1.0876255,-0.8920044,-1.4736053,-0.02873496,0.47631377
Filgotinib,-0.85900843,-1.4189814,0.08700461,0.09553666,-0.0023333242,-2.116441,0.44030052,-0.096457526,-0.8376463,0.73751837,0.49052066,0.9726301,0.38230413,0.10392929,-0.5805066,0.35781202,-0.8754818,-1.5270067,0.39367548,0.51985484,0.8600429,0.17746614,1.1086901,-0.1914309,0.40184352,-1.1382114,1.2511731,-0.97769314,-0.796945,-1.2893014,-0.12222677,0.3740534
Flavopiridol,-0.8531726,-1.3979293,0.085506804,0.103985794,0.006407119,-2.0859444,0.45923305,-0.10331319,-0.8252791,0.73701555,0.47434825,0.9679665,0.3681999,0.10037296,-0.5826473,0.34081012,-0.8771904,-1.5038588,0.40197232,0.48776883,0.85474646,0.1732768,1.1038121,-0.18893771,0.39953545,-1.1314224,1.225708,-0.98617375,-0.7672943,-1.266199,-0.12080429,0.36144772
FMK,-0.8006034,-1.380926,0.09646709,0.09081605,0.023523342,-1.998402,0.4034631,-0.13551584,-0.8066347,0.71377146,0.44518554,0.9306865,0.36231437,0.13254808,-0.5774498,0.3166481,-0.8394361,-1.421687,0.3869305,0.44842145,0.85909194,0.16144505,1.0459021,-0.1467864,0.38117445,-1.0513878,1.174995,-0.93849695,-0.715752,-1.2051762,-0.11192496,0.33272666
Foretinib,-0.8177206,-1.3671672,0.09674094,0.07735219,0.01785787,-2.0134187,0.3876117,-0.116391845,-0.80201995,0.71508265,0.46844295,0.9363493,0.36625838,0.10992275,-0.5596035,0.31839406,-0.8333861,-1.4584411,0.38199422,0.4622519,0.8352726,0.15655367,1.06692,-0.15435575,0.37638813,-1.0567788,1.1920388,-0.93352187,-0.7432135,-1.2183542,-0.11358404,0.33995858
FR-180204,-0.78976,-1.4463437,0.10502835,0.1614151,-0.042011157,-2.0537446,0.5753251,-0.104548156,-0.82804275,0.7400245,0.42537662,0.95055276,0.35865632,0.17277136,-0.59171784,0.3421309,-0.88078094,-1.3942688,0.3909548,0.39591748,0.8087867,0.2027498,1.0330409,-0.20724778,0.37384662,-1.1212392,1.1290104,-1.006213,-0.66362005,-1.177705,-0.1554826,0.3262277
FTI-277,-0.83041114,-1.374185,0.05010258,0.09594818,0.056038935,-2.085756,0.33962858,-0.1393539,-0.8335541,0.7018861,0.46270883,0.98029405,0.3846905,0.088881716,-0.59765023,0.3557628,-0.8681143,-1.5234808,0.39997852,0.5691468,0.95391756,0.16590728,1.103089,-0.14591406,0.41477817,-1.0944936,1.2845807,-0.9632705,-0.7943877,-1.3286166,-0.07883379,0.3875333
FTY-720,-0.89363146,-1.455547,0.06903865,0.00979974,0.09524616,-2.0489886,0.20984985,-0.15372434,-0.84164625,0.74206835,0.4593101,0.8958636,0.37072566,0.1575738,-0.621805,0.34602398,-0.7943748,-1.4426066,0.36929283,0.5633183,1.0064312,0.12577723,1.0637645,-0.07717783,0.4110615,-1.0157377,1.2568268,-0.8587128,-0.8139208,-1.310052,-0.12920116,0.34571448
