drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
Cediranib,-0.31341323,-1.5590649,-0.22068961,0.7200013,-0.34643555,0.02901707,0.62216425,0.22278056,-0.34387162,-1.1875966,-0.42252898,0.55303556,0.37191892,0.50381374,-0.8922312,-0.81378126,0.15286535,0.04291263,0.8435672,-1.4590182,0.40456194,-0.66853124,-0.70751184,-0.90757823,-0.046930447,0.036618497,-1.8395277,-1.432337,0.38663232,0.21444492,1.0534337,0.3852597
Ceritinib,-0.322381,-1.5991436,-0.22601245,0.75595325,-0.39418834,0.010439605,0.65325516,0.2162696,-0.329548,-1.2579044,-0.4099439,0.5182904,0.40581468,0.4851961,-0.9064604,-0.81634206,0.16136132,0.08097597,0.863489,-1.5390272,0.3787533,-0.73343676,-0.75235003,-0.9288414,-0.03956905,0.02504655,-1.9106594,-1.4943303,0.40350288,0.19869569,1.1140991,0.40497425
Cetuximab,-0.29232273,-1.3873843,-0.21924666,0.67942953,-0.38207397,0.019609086,0.5006484,0.18656614,-0.35856715,-1.0667081,-0.4477254,0.41167864,0.37784624,0.4987701,-0.87998724,-0.7401744,0.12837014,0.05208974,0.785806,-1.463649,0.31913868,-0.5523134,-0.77328837,-0.8325939,-0.020695256,0.12701462,-1.8026501,-1.3603405,0.41425878,0.10555923,1.0086857,0.37634757
CGP-082996,-0.3028646,-1.4979644,-0.19461672,0.6784962,-0.35321778,0.04597322,0.5698752,0.21928614,-0.36739188,-1.1142479,-0.44464743,0.54328066,0.3497405,0.53277117,-0.9033611,-0.8209139,0.14259842,0.0130856605,0.8017774,-1.4521912,0.38506517,-0.5767762,-0.7201234,-0.86240447,-0.06199588,0.083875835,-1.8264295,-1.3853402,0.3960083,0.20036764,1.0077392,0.36659002
CGP-60474,-0.30378243,-1.6217428,-0.20386167,0.73401374,-0.35142812,0.03448057,0.6798847,0.23048005,-0.32987636,-1.2649715,-0.3863529,0.57265204,0.37862903,0.46364507,-0.87726164,-0.84130675,0.1454519,0.07017324,0.8524789,-1.4895984,0.4053751,-0.7442352,-0.6917065,-0.9352514,-0.04468112,-0.0061916495,-1.866472,-1.4720349,0.3896061,0.24577051,1.0846739,0.39154384
CHIR-99021,-0.3170019,-1.7195851,-0.22501802,0.7670136,-0.3355994,0.015367736,0.75896937,0.25168166,-0.3024809,-1.3672732,-0.33990926,0.61021566,0.3889224,0.44042277,-0.87411654,-0.8509683,0.16515045,0.09431377,0.89383185,-1.481115,0.43191263,-0.8621585,-0.6482173,-0.9751313,-0.040988654,-0.09007895,-1.8646955,-1.5266421,0.36642048,0.27831173,1.1331079,0.41570434
CI-1033,-0.33120903,-1.6140027,-0.22556742,0.76220703,-0.3633324,0.013927803,0.6619893,0.23674968,-0.32318607,-1.2530982,-0.38269976,0.5344648,0.39469397,0.4932998,-0.9058269,-0.80848,0.1740223,0.073335394,0.8678956,-1.5004295,0.39982808,-0.73948187,-0.721026,-0.92395824,-0.040276818,0.005068479,-1.8681445,-1.473879,0.38409153,0.21481168,1.0828497,0.40851945
CI-1040,-0.39553618,-2.015349,-0.24564566,0.9325398,-0.43630475,-0.042017013,0.9723964,0.27365094,-0.24410534,-1.6978393,-0.27378234,0.62142056,0.52460754,0.4319934,-0.9384134,-0.9192981,0.23954318,0.20045167,1.0247035,-1.7223915,0.44997177,-1.1792228,-0.75473017,-1.1447992,-0.056633044,-0.20532894,-2.1299248,-1.7928512,0.39260426,0.30203024,1.3544607,0.49502227
CMK,-0.3042383,-1.6073183,-0.21492897,0.742308,-0.3612244,0.02582246,0.6685739,0.22260684,-0.33294895,-1.2693642,-0.3840213,0.53625154,0.39117095,0.46453038,-0.87622,-0.82466346,0.14473869,0.08620984,0.8583993,-1.4983125,0.3961322,-0.7503779,-0.7103168,-0.93539566,-0.028335713,0.00050971896,-1.8690469,-1.481512,0.39159504,0.21302025,1.095202,0.40441012
CP-724714,-0.2946703,-1.5450945,-0.21097781,0.70212334,-0.32828483,0.034650907,0.6180124,0.22719057,-0.3399362,-1.1872008,-0.3879914,0.5350152,0.3627166,0.47376546,-0.8695345,-0.8041062,0.1362694,0.05484598,0.8253051,-1.435802,0.39034358,-0.6684163,-0.68456364,-0.89306635,-0.033159886,0.022692194,-1.8053427,-1.4169297,0.3877914,0.20995396,1.0299397,0.3907321
CP466722,-0.30137432,-1.6458037,-0.20706925,0.71998364,-0.3125547,0.042498767,0.69619507,0.24649097,-0.33532402,-1.2722983,-0.3663459,0.6210711,0.35569444,0.46347234,-0.8639587,-0.8533945,0.1522019,0.054150112,0.86234576,-1.4250335,0.438975,-0.7595366,-0.63134396,-0.935065,-0.05033241,-0.046372302,-1.8117278,-1.4614211,0.3536011,0.2733836,1.0685103,0.3930696
CP724714,-0.2946703,-1.5450945,-0.2109778,0.70212334,-0.3282848,0.03465091,0.6180124,0.22719057,-0.33993617,-1.1872008,-0.38799143,0.5350152,0.36271656,0.47376546,-0.86953455,-0.80410624,0.1362694,0.054845985,0.82530516,-1.435802,0.39034352,-0.66841626,-0.68456376,-0.8930662,-0.033159886,0.022692196,-1.8053426,-1.4169296,0.38779142,0.20995398,1.0299398,0.39073214
Crizotinib,-0.34200975,-1.6931821,-0.228829,0.7859369,-0.3722889,0.010054604,0.7271927,0.23987682,-0.31689006,-1.3201165,-0.38181683,0.5934229,0.40288195,0.4955344,-0.9159139,-0.84152204,0.18001148,0.0820138,0.8929262,-1.5299553,0.428144,-0.8033514,-0.71164185,-0.9645604,-0.052611735,-0.028170539,-1.917693,-1.5261074,0.38549283,0.2597992,1.1262268,0.40527406
CUDC-101,-0.29622817,-1.5109794,-0.2218454,0.70783997,-0.34701625,0.017722063,0.6004084,0.21388163,-0.32763743,-1.1900709,-0.38761598,0.48097593,0.38229313,0.45100078,-0.85617524,-0.77542996,0.13606505,0.07681494,0.8233606,-1.4496994,0.35839212,-0.6840677,-0.7067212,-0.8901511,-0.017408062,0.030502478,-1.8028718,-1.4179311,0.39265952,0.17800695,1.048354,0.40159073
CX-5461,-0.32577896,-1.6293697,-0.21805452,0.73459727,-0.34721234,0.025711197,0.6658706,0.24366888,-0.3397923,-1.2457365,-0.3939516,0.59134847,0.37012744,0.5056944,-0.9072882,-0.84205186,0.17253909,0.043344513,0.86516744,-1.4679825,0.42268986,-0.7199194,-0.68613416,-0.9217228,-0.060733926,-0.0069040456,-1.8547795,-1.46698,0.36742514,0.24439979,1.0751691,0.39783967
Cyclopamine,-0.35084185,-1.427225,-0.23492573,0.70821005,-0.4153372,0.022633087,0.49048984,0.20350902,-0.3902717,-0.97136176,-0.56118315,0.4709368,0.35969925,0.6582109,-0.9632099,-0.7510475,0.16939735,-0.029781628,0.81202203,-1.5012811,0.38147488,-0.44981712,-0.83349407,-0.8265502,-0.0819133,0.2057566,-1.8626065,-1.3347027,0.41587314,0.10900116,0.9974858,0.3044752
Cyclophosphamide,-0.38664326,-1.8790599,-0.25780997,0.98526925,-0.55277246,-0.036098916,0.85791653,0.2303616,-0.30854717,-1.547209,-0.36057442,0.47320318,0.5396358,0.5050797,-1.0280775,-0.85243124,0.21307549,0.2087293,1.0011171,-1.8916641,0.38507316,-1.0145952,-0.94984967,-1.0557786,-0.041892763,-0.021361947,-2.254538,-1.7722672,0.48445383,0.15925612,1.326623,0.45558167
Cymarine,-0.36388904,-1.5087464,-0.2469268,0.7620162,-0.4031522,0.002763346,0.5594273,0.21811306,-0.35952342,-1.0765841,-0.49931487,0.4777053,0.38785213,0.6243358,-0.95425594,-0.74732965,0.18351713,0.018354123,0.85237867,-1.5176266,0.39322427,-0.5682704,-0.81342506,-0.8658743,-0.06486607,0.14009859,-1.8846731,-1.3934405,0.39929777,0.13145833,1.0383295,0.34171653
Cytarabine,-0.31329572,-1.6519151,-0.23925585,0.7959025,-0.35826454,0.012284347,0.70106,0.2187486,-0.32592738,-1.2429564,-0.40894148,0.553843,0.39985675,0.5182096,-0.89049643,-0.78453076,0.1513077,0.08460676,0.89160204,-1.5163535,0.42914355,-0.76085997,-0.72814447,-0.9456877,-0.03979962,0.021158202,-1.8831742,-1.4724035,0.39777195,0.20574456,1.0940557,0.3566114
CZC24832,-0.32723334,-1.7024482,-0.24016266,0.78862023,-0.3568821,-0.0012090423,0.73094714,0.24116264,-0.29968092,-1.3720151,-0.35459873,0.56530046,0.41494048,0.4419142,-0.88260734,-0.835207,0.16940975,0.10991249,0.9129311,-1.5130866,0.41285723,-0.8633922,-0.6864201,-0.98238665,-0.026439438,-0.06424494,-1.8993989,-1.5477597,0.37310967,0.24833794,1.1596321,0.43992147
Dabrafenib,-0.3335271,-1.7557545,-0.24168666,0.8034082,-0.35062817,-0.0013418938,0.77651477,0.2521068,-0.29045817,-1.418007,-0.33383903,0.6029151,0.41429794,0.4356224,-0.88609666,-0.8512226,0.17641944,0.11517432,0.9258882,-1.5175785,0.43234268,-0.91122854,-0.6682607,-1.0039374,-0.034379605,-0.100029625,-1.9097403,-1.572875,0.3681506,0.27799496,1.173633,0.44163626
Dacinostat,-0.2914326,-1.4934839,-0.21189615,0.6994203,-0.3423657,0.03290345,0.5785443,0.21412024,-0.3482657,-1.1438535,-0.41560555,0.4864335,0.3711912,0.48966423,-0.87724,-0.7820312,0.11986679,0.05868699,0.8062258,-1.46656,0.36147442,-0.62186354,-0.7301715,-0.8810066,-0.021462824,0.07517046,-1.8235554,-1.3976066,0.42109892,0.17097847,1.0185393,0.38313767
Dactinomycin,-0.32101357,-1.5316885,-0.23888217,0.74526554,-0.3787128,-0.0064228424,0.60337216,0.2153075,-0.32555604,-1.1691537,-0.4116453,0.47607148,0.38462105,0.5145386,-0.890243,-0.7473367,0.1679651,0.06513048,0.85705924,-1.4626714,0.37181282,-0.6883622,-0.72716343,-0.8697722,-0.052661106,0.040465467,-1.8182797,-1.4153291,0.36841983,0.14313428,1.0687162,0.37469596
Dactolisib,-0.29990545,-1.5906516,-0.20228848,0.68223536,-0.2943482,0.04015216,0.6455129,0.2479526,-0.3479841,-1.2137676,-0.38318574,0.6063678,0.33882338,0.48513493,-0.8665707,-0.8429562,0.14564344,0.03423901,0.8368062,-1.384384,0.42649847,-0.69066155,-0.61881083,-0.9054774,-0.05091553,-0.019329624,-1.7760421,-1.4173418,0.35320574,0.25754237,1.0351479,0.39445058
Danusertib,-0.31650707,-1.5570633,-0.21669422,0.7165606,-0.34621942,0.027522692,0.610911,0.23514965,-0.35073864,-1.1599728,-0.41448566,0.5452782,0.3606522,0.527832,-0.90702945,-0.8030049,0.15444827,0.0323237,0.8365222,-1.4573257,0.4008166,-0.63787746,-0.7087571,-0.88178664,-0.058487844,0.048148606,-1.8340765,-1.4134967,0.3874281,0.20196931,1.0280592,0.3749491
Daporinad,-0.3076077,-1.4364833,-0.20872128,0.685936,-0.3703499,0.024880942,0.54149485,0.20251442,-0.35035682,-1.0886812,-0.43277588,0.4692701,0.3677045,0.51011485,-0.8892531,-0.7661636,0.13888718,0.03906677,0.78538,-1.4590172,0.34555432,-0.5686434,-0.7512838,-0.8417363,-0.041522536,0.102322586,-1.8108867,-1.3675344,0.41099665,0.15563387,0.9978979,0.36854526
Daraprim,-0.29727796,-1.6436069,-0.20533302,0.7395373,-0.35815275,0.032199007,0.70492333,0.23003387,-0.32231396,-1.2999794,-0.37195167,0.5782745,0.3816339,0.45156667,-0.87491465,-0.8459964,0.14938557,0.08347271,0.8615713,-1.4937444,0.40716,-0.7884337,-0.6798697,-0.94296694,-0.043106515,-0.033449445,-1.8614633,-1.4906294,0.38026363,0.24863774,1.1071869,0.39598808
Dasatinib,-0.33620977,-1.661521,-0.22708201,0.7758974,-0.3795259,0.012438527,0.6980553,0.24017844,-0.32156026,-1.2997129,-0.38075712,0.5599587,0.40222588,0.4870958,-0.91682297,-0.8333006,0.1771952,0.07790608,0.88289714,-1.5329678,0.40677023,-0.7790842,-0.7273876,-0.9451995,-0.04795507,-0.015257351,-1.9092375,-1.5140508,0.3879598,0.23340735,1.1162069,0.40980676
DBeQ,-0.2792692,-1.5413852,-0.18114917,0.66305405,-0.3122616,0.06701907,0.6188924,0.23379041,-0.36904013,-1.1526935,-0.40935242,0.5985065,0.32538992,0.502227,-0.87961644,-0.8460092,0.1208486,0.018074265,0.79798317,-1.4200221,0.40999702,-0.61650336,-0.6619225,-0.8809548,-0.061198983,0.034909993,-1.7988117,-1.3898801,0.39425448,0.23923005,0.9967795,0.35948688
Deltarasin,-0.30071154,-1.546104,-0.18883277,0.67205286,-0.32387048,0.05594193,0.60831034,0.23188981,-0.37312526,-1.1417884,-0.43376052,0.6039128,0.33226585,0.535659,-0.89724696,-0.84854764,0.13961855,0.0066919457,0.8085968,-1.4274102,0.4184121,-0.59983915,-0.67684,-0.8835047,-0.06770429,0.052083082,-1.815607,-1.3928047,0.38600457,0.2419434,1.0062759,0.36108607
Dinaciclib,-0.30435908,-1.5047143,-0.20809337,0.70207953,-0.3691384,0.03357928,0.5781038,0.20673832,-0.35588136,-1.1329648,-0.4490303,0.52199286,0.36968446,0.5213629,-0.895923,-0.8051205,0.14632712,0.03259549,0.81704503,-1.4737865,0.3806749,-0.6061937,-0.7411128,-0.878653,-0.051839307,0.08365534,-1.8412826,-1.4040973,0.40073544,0.18707882,1.0328393,0.36872795
DMOG,-0.31634513,-1.5435005,-0.27345023,0.81026417,-0.37746692,-0.04356122,0.6600458,0.20374064,-0.2612414,-1.2928473,-0.28309122,0.3428302,0.4570502,0.37768617,-0.83096474,-0.6701479,0.15165563,0.19042878,0.8583849,-1.5097699,0.31543484,-0.82943386,-0.7620697,-0.9040396,0.04589357,-0.026892116,-1.8219315,-1.4870781,0.40790018,0.10645416,1.0903174,0.4469482
Docetaxel,-0.32243556,-1.5423303,-0.25052935,0.7513883,-0.3602916,0.001768429,0.6039351,0.22275354,-0.3289409,-1.1737951,-0.41714984,0.47329706,0.38720196,0.51776487,-0.89026266,-0.7470566,0.14978598,0.07010145,0.85917586,-1.473033,0.38281474,-0.6766629,-0.73915094,-0.89561325,-0.028649367,0.0533187,-1.8347554,-1.426854,0.39382008,0.146699,1.0593798,0.38130516
Doramapimod,-0.30462244,-1.4944099,-0.2046018,0.6927598,-0.352158,0.034665346,0.5689637,0.21626605,-0.3594761,-1.1277386,-0.43491465,0.51563144,0.36107275,0.52046275,-0.8982335,-0.8014901,0.14269152,0.03267451,0.8131622,-1.4568642,0.37590444,-0.59959424,-0.7256964,-0.86987597,-0.046264034,0.07930138,-1.823952,-1.391873,0.3961809,0.1815772,1.0210485,0.37831676
Doxorubicin,-0.3275827,-1.6118625,-0.24293801,0.76811934,-0.35066372,0.00898102,0.6523821,0.23333274,-0.33144617,-1.220401,-0.4037393,0.530733,0.3877894,0.5235052,-0.8981949,-0.782585,0.16837396,0.06472217,0.88353145,-1.4753872,0.41669893,-0.72385025,-0.7158184,-0.91973376,-0.03917142,0.019127134,-1.8454758,-1.4527227,0.37127468,0.18890084,1.077134,0.38646212
E7449,-0.31749785,-1.6371479,-0.20879972,0.7121758,-0.31328487,0.03766067,0.66759807,0.26107457,-0.3549303,-1.2186753,-0.39173546,0.6299174,0.34105888,0.52588755,-0.9043649,-0.84803396,0.16785909,0.019462874,0.866713,-1.4184508,0.44679764,-0.6983543,-0.6385751,-0.90756685,-0.07661107,-0.015396004,-1.8140529,-1.4361415,0.3429713,0.25700706,1.0481772,0.38245937
EAI045,-0.32824913,-1.7229606,-0.22617699,0.76754487,-0.33442804,0.0139202615,0.74408495,0.2682822,-0.31085515,-1.3504357,-0.3316478,0.61005443,0.37784767,0.4655411,-0.89868546,-0.84666246,0.1785231,0.08259263,0.8993252,-1.4733238,0.43945497,-0.8381672,-0.6454575,-0.9605951,-0.054034453,-0.0869399,-1.8582985,-1.5180846,0.3526244,0.2705467,1.1164398,0.42105103
eCF309,-0.30394393,-1.5814859,-0.21753855,0.7253725,-0.34393492,0.031353883,0.62877434,0.22612686,-0.33484963,-1.2281538,-0.407749,0.54425114,0.3817466,0.47707802,-0.8696383,-0.8259119,0.14804605,0.05723538,0.8568806,-1.462056,0.39844766,-0.709875,-0.6962749,-0.92203254,-0.030898763,0.019071016,-1.838647,-1.452155,0.37519628,0.22059807,1.0757954,0.4054326
"eEF2K_Inhibitor,_A-484954",-0.31969342,-1.5851676,-0.23402369,0.73242444,-0.34584522,0.0120099345,0.64553195,0.23299481,-0.31959328,-1.2402873,-0.37555468,0.5372403,0.38060763,0.4737898,-0.8747576,-0.79779,0.16650032,0.06746839,0.86215854,-1.4389837,0.39987564,-0.7372474,-0.6791457,-0.9111512,-0.03562988,-0.01284716,-1.8108253,-1.454545,0.35767707,0.21361081,1.0739918,0.4114987
EGF816,-0.3171878,-1.5572841,-0.2255712,0.73549855,-0.3707147,0.012319681,0.62077564,0.21806741,-0.33052737,-1.2033594,-0.4070572,0.5093071,0.387432,0.49592322,-0.8923687,-0.79290867,0.15926147,0.06517139,0.8447404,-1.4861302,0.3798949,-0.6894052,-0.73113835,-0.90055877,-0.039351728,0.03537489,-1.8495634,-1.4434172,0.39142212,0.18808974,1.0685494,0.39293483
EHT-1864,-0.34145898,-1.7201521,-0.21194997,0.8258214,-0.4225642,-8.5482825e-05,0.75825644,0.23227893,-0.29487035,-1.3746127,-0.35879767,0.53760344,0.44887188,0.47813973,-0.91019607,-0.8464842,0.18392806,0.1282002,0.9111502,-1.6096803,0.41112968,-0.86298823,-0.77163357,-0.995186,-0.05622711,-0.027343184,-1.9964103,-1.5647633,0.40435544,0.21805272,1.1750884,0.41973487
EI1,-0.28274035,-1.4893389,-0.21773972,0.6841113,-0.33848688,0.019869372,0.583489,0.2108682,-0.3299381,-1.1658201,-0.40524152,0.48471153,0.37002915,0.45918617,-0.8494284,-0.7779638,0.12737776,0.06457446,0.8168083,-1.4227226,0.35833383,-0.663622,-0.68806976,-0.87819356,-0.021102307,0.036519915,-1.7782657,-1.3971137,0.38391042,0.17356847,1.0462182,0.3973953
Elesclomol,-0.3162941,-1.649832,-0.23954745,0.76766926,-0.35904467,-0.0052388078,0.7089133,0.2416485,-0.2990924,-1.3338679,-0.3188062,0.50040394,0.41077188,0.43045318,-0.874011,-0.78954023,0.15351738,0.12426859,0.86446506,-1.510732,0.37235492,-0.8230606,-0.7060716,-0.9369122,-0.011853792,-0.05529671,-1.867116,-1.5165198,0.40043673,0.2022621,1.1097709,0.42957577
Embelin,-0.30065608,-1.3161298,-0.21801104,0.69570917,-0.42979255,-0.018786434,0.4620983,0.1641345,-0.31965956,-1.0605873,-0.46689925,0.31162933,0.4092441,0.46703875,-0.85130274,-0.69697016,0.1368083,0.07705162,0.7987601,-1.4796416,0.25931615,-0.589363,-0.80551654,-0.80869645,-0.026109003,0.14332095,-1.8027747,-1.3430723,0.38859218,0.0423407,1.0650136,0.38956234
Entinostat,-0.2956297,-1.5648583,-0.20843054,0.70284694,-0.31972364,0.0335053,0.63982433,0.23922558,-0.3324129,-1.2026407,-0.36172765,0.54769135,0.35515708,0.47048798,-0.87280023,-0.8049522,0.13586734,0.05856004,0.8196395,-1.4312631,0.3928043,-0.68548954,-0.66840214,-0.8897215,-0.038502898,0.0013435954,-1.7973267,-1.4184123,0.39180222,0.22164066,1.0195067,0.39043877
Entospletinib,-0.31806415,-1.6290333,-0.19454876,0.7037819,-0.3145031,0.046103105,0.66003084,0.25939566,-0.35910636,-1.2049862,-0.40321216,0.6388649,0.33732498,0.53330123,-0.9103443,-0.8641574,0.16366227,0.010475513,0.8498795,-1.4300811,0.443044,-0.6731954,-0.647246,-0.9049723,-0.080731526,0.0022203096,-1.8273946,-1.42762,0.36096627,0.27132007,1.0361518,0.37782383
Entrectinib,-0.32637218,-1.5616299,-0.21015462,0.7226534,-0.35287073,0.030529406,0.6133105,0.23558393,-0.35114318,-1.1617118,-0.4209911,0.55998313,0.3611208,0.5419912,-0.9217869,-0.81570834,0.16809535,0.025583781,0.84013635,-1.4640874,0.41008657,-0.63668007,-0.71342224,-0.88590866,-0.06735412,0.05163006,-1.8434153,-1.4156586,0.38187143,0.21430434,1.0298566,0.37756303
Enzastaurin,-0.3203371,-1.5698988,-0.1975255,0.6925396,-0.33272249,0.039249394,0.6253563,0.24551708,-0.36308274,-1.170205,-0.4121337,0.5953048,0.33806,0.53516597,-0.9068313,-0.8371019,0.16415611,0.0126825115,0.83649355,-1.4191818,0.4228367,-0.6411148,-0.66758645,-0.8779077,-0.07749058,0.019601965,-1.8091602,-1.408536,0.3503533,0.22990711,1.0282881,0.3719795
Epirubicin,-0.3275827,-1.6118625,-0.24293801,0.7681193,-0.35066372,0.008981025,0.652382,0.23333275,-0.3314462,-1.220401,-0.40373927,0.53073305,0.38778937,0.5235052,-0.89819473,-0.782585,0.16837396,0.06472217,0.8835315,-1.4753872,0.41669893,-0.7238502,-0.7158184,-0.9197339,-0.039171416,0.019127138,-1.8454758,-1.4527227,0.37127465,0.18890086,1.077134,0.38646212
Epothilone B,-0.32921872,-1.5212423,-0.24279788,0.761978,-0.4087491,-0.0015895506,0.5960697,0.19487438,-0.3390885,-1.1339391,-0.46490997,0.4750539,0.4026735,0.553048,-0.92219764,-0.75363845,0.16602804,0.054963764,0.844442,-1.5282967,0.3730618,-0.6389347,-0.79873985,-0.88153046,-0.05052147,0.09890068,-1.8819525,-1.4211255,0.41416568,0.14083314,1.0678084,0.3501014
Epothilone_B,-0.32921875,-1.5212423,-0.24279788,0.761978,-0.4087491,-0.0015895505,0.5960697,0.19487436,-0.3390885,-1.1339393,-0.4649099,0.4750539,0.4026735,0.553048,-0.9221977,-0.75363845,0.16602804,0.054963764,0.84444195,-1.5282967,0.3730618,-0.6389347,-0.79873985,-0.88153046,-0.05052147,0.09890068,-1.8819525,-1.4211255,0.41416565,0.14083314,1.0678085,0.35010144
EPZ-6438,-0.30993265,-1.4715178,-0.20144567,0.69792855,-0.3706741,0.038296796,0.5489493,0.21272308,-0.36754107,-1.0866454,-0.45650265,0.50077444,0.3601184,0.55131894,-0.921058,-0.79244405,0.14718689,0.020824317,0.8049002,-1.4772342,0.37264568,-0.5586055,-0.757243,-0.85139054,-0.056990895,0.11342813,-1.8376993,-1.37596,0.40814883,0.16284221,1.0052489,0.36124197
EPZ004777,-0.2930243,-1.4753877,-0.22550255,0.71153265,-0.36600786,0.016930679,0.554877,0.19450633,-0.3501271,-1.1256163,-0.45439535,0.45987818,0.38644093,0.5040921,-0.8790683,-0.76522875,0.1252513,0.061085586,0.8275472,-1.4845909,0.35294566,-0.6172424,-0.75613785,-0.88453794,-0.019738615,0.10459818,-1.8366565,-1.3981661,0.4154486,0.14079928,1.051835,0.37732536
EPZ011989,-0.311056,-1.4140602,-0.21773745,0.7009485,-0.39213917,0.02207222,0.5100696,0.19184585,-0.35758373,-1.0622859,-0.466945,0.43266222,0.38276416,0.5334529,-0.90668005,-0.75389284,0.14292409,0.03674305,0.7943364,-1.4896855,0.3365015,-0.54101413,-0.7972203,-0.83989716,-0.0343718,0.1419114,-1.8372664,-1.3680629,0.42068207,0.121161625,1.0084748,0.3685956
EPZ015666,-0.32491452,-1.5342761,-0.21733916,0.7273039,-0.3605457,0.029496988,0.58907545,0.22855537,-0.3584037,-1.1351005,-0.43195686,0.5234123,0.3735289,0.54690564,-0.92380375,-0.7968138,0.15759648,0.029510826,0.8312708,-1.48724,0.39104894,-0.60792786,-0.7497572,-0.87647265,-0.052330527,0.08384421,-1.8573225,-1.4110172,0.4025442,0.18725996,1.0194548,0.37428156
EPZ020411,-0.31804687,-1.4167519,-0.20550986,0.70407414,-0.40256238,0.032099437,0.49918056,0.1910235,-0.370949,-1.0434622,-0.50323594,0.45188367,0.38135734,0.5621092,-0.92564446,-0.77743363,0.14251392,0.017200287,0.7976862,-1.5189967,0.3425687,-0.5101151,-0.8195332,-0.8456661,-0.048845477,0.17656429,-1.8757551,-1.366484,0.43073565,0.1317335,1.0116282,0.35656953
EPZ5676,-0.3080212,-1.5015968,-0.22714823,0.7132221,-0.36168867,0.021477526,0.56820136,0.20368274,-0.3570207,-1.1247842,-0.47263387,0.50615597,0.37732562,0.53305596,-0.89411974,-0.78725654,0.13783583,0.038156297,0.8392271,-1.4763857,0.38150945,-0.61077,-0.74517554,-0.89347386,-0.03619838,0.10182133,-1.8471398,-1.4026904,0.40327054,0.16897267,1.053933,0.36989862
Erlotinib,-0.29731804,-1.5370585,-0.2145064,0.7141808,-0.34642443,0.027732529,0.6087873,0.21854019,-0.3339975,-1.1918578,-0.39266607,0.50266623,0.38087714,0.46209675,-0.8612092,-0.79295754,0.13864106,0.06589356,0.8287492,-1.4576966,0.37444678,-0.6746956,-0.7109216,-0.895322,-0.024669068,0.03395572,-1.8208491,-1.4251289,0.39039442,0.1941104,1.0429131,0.3952377
Etoposide,-0.32737795,-1.6737478,-0.24070835,0.7871413,-0.3556065,0.014640598,0.69237185,0.23985198,-0.34540153,-1.2392352,-0.41751698,0.57318354,0.38343248,0.5505388,-0.92145413,-0.8022431,0.17004359,0.057016928,0.91404986,-1.5036712,0.44533572,-0.74768245,-0.7141312,-0.9363901,-0.06230206,0.01512362,-1.877893,-1.4785055,0.37368575,0.19740127,1.1005361,0.36561358
ETP-45835,-0.33490303,-1.7288337,-0.15694125,0.78163683,-0.4493902,0.01231512,0.79718673,0.22354874,-0.30025432,-1.3457686,-0.3707691,0.60092413,0.43312344,0.5057455,-0.9015514,-0.897348,0.1907965,0.10301318,0.87176985,-1.6069756,0.42914245,-0.8318216,-0.7605874,-0.9830026,-0.113611676,-0.0288686,-2.0087707,-1.530551,0.39735255,0.25180978,1.166675,0.36763242
Everolimus,-0.3266577,-1.451618,-0.23396488,0.748714,-0.41574115,-0.0011406754,0.5459109,0.1821002,-0.34773293,-1.0543375,-0.4863551,0.43620032,0.39564648,0.57622075,-0.91796446,-0.72008723,0.16132951,0.0420941,0.82053953,-1.5132928,0.35540414,-0.5679253,-0.8194577,-0.839894,-0.056845095,0.1465664,-1.8572886,-1.3674232,0.41510108,0.10419911,1.0282049,0.32446575
Fedratinib,-0.31736544,-1.5545919,-0.22365516,0.73520225,-0.37909156,0.0145578915,0.6165399,0.2145342,-0.33614063,-1.2074596,-0.41875783,0.50814444,0.3952861,0.49469876,-0.9041669,-0.80565685,0.15334624,0.0647693,0.84256613,-1.5124794,0.37168702,-0.6802786,-0.75076604,-0.907074,-0.036170706,0.04939064,-1.8817455,-1.457964,0.40937394,0.18970387,1.0776641,0.40011895
Fenretinide,-0.29875222,-1.3782667,-0.22637315,0.67544615,-0.3763041,0.00879992,0.49397582,0.19296266,-0.3422385,-1.0531986,-0.4240936,0.39228883,0.3744102,0.49292144,-0.8735213,-0.71829367,0.14250869,0.05025145,0.7716312,-1.4361573,0.31368005,-0.54196554,-0.76479185,-0.8116498,-0.018115493,0.11145259,-1.7651232,-1.3400829,0.40611106,0.101465166,0.984096,0.3793934
FH535,-0.36560327,-1.9210639,-0.26032916,0.89293253,-0.3825469,-0.038483188,0.9168424,0.27520025,-0.2467277,-1.6124202,-0.26007804,0.6075027,0.46758157,0.39627874,-0.9084215,-0.8663487,0.20903698,0.19167112,0.9876095,-1.614692,0.4422188,-1.110303,-0.68409514,-1.0778314,-0.020409362,-0.20405546,-2.001705,-1.7040188,0.3735031,0.30436122,1.2802987,0.48538026
